Title,Company,Level,Responsibility,Link
Senior analyst,Nuagem inc,Associate," Acts as a critical resource for the deployment of new solution, patches or upgrades by being a key resource for system updates/upgrades in his assigned site, by supporting the team outside of working hours when needed, preparing, documenting, and doing the necessary tests to enable the deployment in his/her domain of expertise and ensuring that secured access is functional (users, communications between systems, etc.). Qualifications",https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, A College degree or equivalent experience;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate," 2-5 years of experience of various JD Edwards infrastructure including Windows Server, Citrix, Microsoft SQL and Web Logic;",https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Strong knowledge of the JD Edwards Enterprise One software development platform in regards to the 8.9 and 9.0 releases;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate," Strong experience of various JD Edwards infrastructure including Windows Server, Citrix, Microsoft SQL and Web Logic;",https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Experience in IBM Business Intelligence solution (IBM Cognos Reporting) for reporting will be considered as an advantage;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Fluent in English and French both written and spoken;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate," Requires strong customer focus, organizational skills, respect for others, and adaptability to change;",https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Good communications skills and comfortable with communicating with non-technical stakeholders;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, To be able to diagnose and solve configuration problems;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Be able to properly communicate bug fixes and process optimization to the user community;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Able to work with minimal supervision;,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst,Nuagem inc,Associate, Team player. Our client is an equal opportunity employer and encourages applications from all qualified individuals.,https://ca.linkedin.com/jobs/view/senior-analyst-at-nuagem-inc-1580431859?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Manage large data to perform sales and performance analysis.,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate," Maintain daily report, identify/establish KPI for activities related to these reports.",https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Prepare training manuals on PPT on new processes for customer service and sales teams.,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Work on process flow with teams in the sales department,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Review reports to ensure data integrity is maintained.,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Project management for all IT needs for sales department,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate,Map out programming needs,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate,Validate new programming changes before they go live.,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate,Validate data for mass updates in ERP system,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate,Update training manuals to reflect improvements,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Review automated sales reports and optimize these.,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Some marketing functions related to analyzing large data from trade shows etc.,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate," Build and maintain lead lists, manage lead generation process.",https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Establish milestones/KPI for sales within sales pipeline & ERP system,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Automate processes where possible,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Prepare power point presentations when needed,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Market research,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate," Advance level computer skills - strong excel (pivot tables, V-Look up), power point and computer skills a must.",https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Good understanding of ERP system,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Knowledge of Micro Strategy or similar BI (Business Intelligence) software,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Comfortable managing large data base,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Strong analytical skills,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Must work independently and take initiative,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Must work well within deadlines,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Fully bilingual spoken and written,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Strong communication and customer service skills,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Experience in the blown film and/or packaging industry would be an asset,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Essential - Bachelor in finance ,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Asset - 2 years experience ,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate, Asset - Bilingual,https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Financial Business Data Analyst,Les plastiques Balcan Ltée,Associate,"<section class=""link-columns""><div class=""link-column""><h3 class=""link-column__title"">Jobs with related titles</h3><ul class=""link-column__list""><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-analyst-jobs?trk=public_jobs_related_jserp_link"">Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-data-analyst-jobs?trk=public_jobs_related_jserp_link"">Senior Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-manager-jobs?trk=public_jobs_related_jserp_link"">Data Manager jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-consultant-jobs?trk=public_jobs_related_jserp_link"">Data Consultant jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/reporting-analyst-jobs?trk=public_jobs_related_jserp_link"">Reporting Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/marketing-data-analyst-jobs?trk=public_jobs_related_jserp_link"">Marketing Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/lead-data-analyst-jobs?trk=public_jobs_related_jserp_link"">Lead Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/salesforce-administrator-jobs?trk=public_jobs_related_jserp_link"">Salesforce Administrator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-reporting-analyst-jobs?trk=public_jobs_related_jserp_link"">Data Reporting Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-data-manager-jobs?trk=public_jobs_related_jserp_link"">Senior Data Manager jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/business-reporting-analyst-jobs?trk=public_jobs_related_jserp_link"">Business Reporting Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-management-analyst-jobs?trk=public_jobs_related_jserp_link"">Data Management Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/production-analyst-jobs?trk=public_jobs_related_jserp_link"">Production Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-data-specialist-jobs?trk=public_jobs_related_jserp_link"">Senior Data Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/business-data-analyst-jobs?trk=public_jobs_related_jserp_link"">Business Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/master-data-analyst-jobs?trk=public_jobs_related_jserp_link"">Master Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/report-developer-jobs?trk=public_jobs_related_jserp_link"">Report Developer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-quality-analyst-jobs?trk=public_jobs_related_jserp_link"">Data Quality Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-associate-jobs?trk=public_jobs_related_jserp_link"">Data Associate jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-management-specialist-jobs?trk=public_jobs_related_jserp_link"">Data Management Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/financial-data-analyst-jobs?trk=public_jobs_related_jserp_link"">Financial Data Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/report-writer-jobs?trk=public_jobs_related_jserp_link"">Report Writer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/manager-data-management-jobs?trk=public_jobs_related_jserp_link"">Manager Data Management jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/warehouse-team-lead-jobs?trk=public_jobs_related_jserp_link"">Warehouse Team Lead jobs</a></li></ul></div><div class=""link-column""><h3 class=""link-column__title"">Other popular searches</h3><ul class=""link-column__list""><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/data-analyst-jobs-montreal-qc?trk=public_jobs_related_jserp_link"">Data Analyst jobs in Montreal, QC</a></li></ul></div></section>",https://ca.linkedin.com/jobs/view/financial-business-data-analyst-at-les-plastiques-balcan-lt%C3%A9e-1751640609?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,"Le titulaire est responsable de supporter les activités relatives à l’estimation des dommages automobile afin d’atteindre les objectifs de rentabilité, de délai de règlement et de satisfaction des assurés. ",https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Responsable du développement et du maintenant des rapports de suivi de performance des estimateurs et des carrossiers.,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Responsable des analyses d’utilisation des firmes d’indépendants et développement de stratégies afin d’internaliser les estimations. ,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Développer les cartes thermiques pour garantir le bon volume de réseau confiance dans la région.,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,"Responsable de l’optimisation des processus avec les fournisseurs externes. (Paiement, lien avec les autres équipes de travail).",https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Responsable de la maintenance du fichier d’audit des estimateurs internes et externes. ,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Responsable du développement d’analyses de tendances et plan d’action à la suite des audits réalisés.,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Support à l’équipe d’estimation pour toutes analyses financières requises.,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Support à l’équipe d’actuariat et du laboratoire Intact pour mettre en place des projets pilotes ou implanter des changements. ,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,"Coordonner des projets nationaux afin de rencontrer les objectifs de qualité, les échéanciers et les coûts tout en assurant que les projets rencontrent les hauts standards de service à la clientèle de l'entreprise et permettent l'atteinte des objectifs du service et de l'entreprise.",https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,"Participer à l'opérationnalisation et au déploiement de projets ainsi que des politiques en collaboration en planifiant, dirigeant et contrôlant les différentes phases opérationnelles.",https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Assurer une communication constante et professionnelle avec les clients et les différents partenaires d'affaires afin d'établir des relations basées sur la confiance et la collaboration.,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Baccalauréat en administration des affaires ou autre discipline connexe,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,3 ans d’expérience minimum en organisation du travail,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Excellente maîtrise de excel et de la gestion de base de données,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Connaissance de l’estimation automobile un atout,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,Connaissance pratique du marché de l’assurance un atout,https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de données principal,Intact,Entry level,"Bilinguisme, tant à l’oral qu’à l’écrit",https://ca.linkedin.com/jobs/view/analyste-de-donn%C3%A9es-principal-at-intact-1764598096?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
